"Timestamp","Scope","Pid(s)","CPU_Percent","WorkingSet_MB","Private_MB","Threads","Handles"
"2025-08-20T00:17:45","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","9.67","9458.85","9670.19","1657","30170"
"2025-08-20T00:17:46","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.856","9454.83","9657.21","1659","30177"
"2025-08-20T00:17:47","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","9.585","9466.11","9670.59","1659","30180"
"2025-08-20T00:17:48","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.841","9464.6","9664.81","1659","30174"
"2025-08-20T00:17:49","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.897","9473.12","9675.3","1659","30174"
"2025-08-20T00:17:50","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","9.6","9511.21","9724.27","1667","30278"
"2025-08-20T00:17:51","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.887","9523.27","9733.32","1667","30278"
"2025-08-20T00:17:52","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","9.666","9626.64","9839.42","1667","30278"
"2025-08-20T00:17:53","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.905","9538.7","9742.54","1667","30219"
"2025-08-20T00:17:54","chrome","560;3884;4300;4964;12540;12692;13228;13572;13676;14244;14488;14672;15788;15908;16464;18112;18568;20744;21168;21848;22060;23068;23288;23724;23856;24360;24508;24640;24884;25372;25460;26588;26920;27856;28100;28520;28764;29368;29644;29960;30300;30412;31236;32056;32908;32988;33756;33768;35540;35876;36104;36368;36380;36784;37596;38136;38208;38408;39488;39816","4.897","9537.14","9740.28","1667","30219"
